Part,Picture,time,xraw,yraw,x,y
1654793040,dummy1.jpg,1654793173.1255558,379.828248419195,400.8518133901175,213.6533897357972,225.4791450319411
1654793040,dummy1.jpg,1654793173.1335456,379.828248419195,400.8518133901175,213.6533897357972,225.4791450319411
1654793040,dummy1.jpg,1654793173.1925638,364.9788206005687,393.46748879160396,205.3005865878199,221.32546244527722
1654793040,dummy1.jpg,1654793173.2005634,364.9788206005687,393.46748879160396,205.3005865878199,221.32546244527722
1654793040,dummy1.jpg,1654793173.2901733,260.41487045410395,377.1981672591046,146.48336463043347,212.17396908324633
1654793040,dummy1.jpg,1654793173.2981753,260.41487045410395,377.1981672591046,146.48336463043347,212.17396908324633
1654793040,dummy1.jpg,1654793173.3061743,260.41487045410395,377.1981672591046,146.48336463043347,212.17396908324633
1654793040,dummy1.jpg,1654793173.3682172,303.8925357270018,386.2604397279888,170.93955134643852,217.2714973469937
1654793040,dummy1.jpg,1654793173.3742306,303.8925357270018,386.2604397279888,170.93955134643852,217.2714973469937
1654793040,dummy1.jpg,1654793173.3802478,303.8925357270018,386.2604397279888,170.93955134643852,217.2714973469937
1654793040,dummy1.jpg,1654793173.465558,289.0041694383108,380.6653101911065,162.56484530904982,214.12423698249742
1654793040,dummy1.jpg,1654793173.4753296,289.0041694383108,380.6653101911065,162.56484530904982,214.12423698249742
1654793040,dummy1.jpg,1654793173.483361,289.0041694383108,380.6653101911065,162.56484530904982,214.12423698249742
1654793040,dummy1.jpg,1654793173.5609176,267.11822183375625,388.0526819231459,150.2539997814879,218.27963358176956
1654793040,dummy1.jpg,1654793173.5679445,267.11822183375625,388.0526819231459,150.2539997814879,218.27963358176956
1654793040,dummy1.jpg,1654793173.6422706,181.96592883187986,364.73014032444235,102.35583496793242,205.16070393249882
1654793040,dummy1.jpg,1654793173.6502705,181.96592883187986,364.73014032444235,102.35583496793242,205.16070393249882
1654793040,dummy1.jpg,1654793173.6583004,181.96592883187986,364.73014032444235,102.35583496793242,205.16070393249882
1654793040,dummy1.jpg,1654793173.7368681,183.87595245934426,392.777376369967,103.43022325838115,220.93727420810643
1654793040,dummy1.jpg,1654793173.7448697,183.87595245934426,392.777376369967,103.43022325838115,220.93727420810643
1654793040,dummy1.jpg,1654793173.7558706,183.87595245934426,392.777376369967,103.43022325838115,220.93727420810643
1654793040,dummy1.jpg,1654793173.83356,206.6198513406489,379.83033080099085,116.223666379115,213.65456107555735
1654793040,dummy1.jpg,1654793173.8415873,206.6198513406489,379.83033080099085,116.223666379115,213.65456107555735
1654793040,dummy1.jpg,1654793173.9122121,223.19920423898293,388.3712618769682,125.5495523844279,218.45883480579462
1654793040,dummy1.jpg,1654793173.9192493,223.19920423898293,388.3712618769682,125.5495523844279,218.45883480579462
1654793040,dummy1.jpg,1654793173.927239,223.19920423898293,388.3712618769682,125.5495523844279,218.45883480579462
1654793040,dummy1.jpg,1654793174.0093663,237.57733073731288,379.66801144544115,133.6372485397385,213.56325643806065
1654793040,dummy1.jpg,1654793174.0173664,237.57733073731288,379.66801144544115,133.6372485397385,213.56325643806065
1654793040,dummy1.jpg,1654793174.0253673,237.57733073731288,379.66801144544115,133.6372485397385,213.56325643806065
1654793040,dummy1.jpg,1654793174.1073778,250.5929118290187,374.8438399929619,140.95851290382302,210.84965999604105
1654793040,dummy1.jpg,1654793174.113392,250.5929118290187,374.8438399929619,140.95851290382302,210.84965999604105
1654793040,dummy1.jpg,1654793174.185723,255.47121479721682,369.94261501884876,143.70255832343446,208.09272094810242
1654793040,dummy1.jpg,1654793174.1917486,255.47121479721682,369.94261501884876,143.70255832343446,208.09272094810242
1654793040,dummy1.jpg,1654793174.1997507,255.47121479721682,369.94261501884876,143.70255832343446,208.09272094810242
1654793040,dummy1.jpg,1654793174.2812386,295.66996451984596,376.9872222134236,166.31435504241335,212.05531249505077
1654793040,dummy1.jpg,1654793174.287281,295.66996451984596,376.9872222134236,166.31435504241335,212.05531249505077
1654793040,dummy1.jpg,1654793174.2933164,295.66996451984596,376.9872222134236,166.31435504241335,212.05531249505077
1654793040,dummy1.jpg,1654793174.3765957,270.27906891138264,368.3166139279847,152.03197626265273,207.1780953344914
1654793040,dummy1.jpg,1654793174.3826249,270.27906891138264,368.3166139279847,152.03197626265273,207.1780953344914
1654793040,dummy1.jpg,1654793174.4581237,242.966702194346,366.51542420998976,136.66876998431962,206.16492611811924
1654793040,dummy1.jpg,1654793174.466123,242.966702194346,366.51542420998976,136.66876998431962,206.16492611811924
1654793040,dummy1.jpg,1654793174.4726925,242.966702194346,366.51542420998976,136.66876998431962,206.16492611811924
1654793040,dummy1.jpg,1654793174.5548334,314.53064606699263,396.9081390025872,176.92348841268335,223.2608281889553
1654793040,dummy1.jpg,1654793174.5638332,314.53064606699263,396.9081390025872,176.92348841268335,223.2608281889553
1654793040,dummy1.jpg,1654793174.5728343,314.53064606699263,396.9081390025872,176.92348841268335,223.2608281889553
1654793040,dummy1.jpg,1654793174.6325965,327.4707726894485,389.52403075634766,184.20230963781478,219.10726730044556
1654793040,dummy1.jpg,1654793174.6385958,327.4707726894485,389.52403075634766,184.20230963781478,219.10726730044556
1654793040,dummy1.jpg,1654793174.6496108,327.4707726894485,389.52403075634766,184.20230963781478,219.10726730044556
1654793040,dummy1.jpg,1654793174.729423,345.5031072593847,386.9495173250016,194.3454978334039,217.6591034953134
1654793040,dummy1.jpg,1654793174.738424,345.5031072593847,386.9495173250016,194.3454978334039,217.6591034953134
1654793040,dummy1.jpg,1654793174.7484245,345.5031072593847,386.9495173250016,194.3454978334039,217.6591034953134
1654793040,dummy1.jpg,1654793174.8251822,346.32412543825194,379.46823104017176,194.80732055901672,213.45087996009661
1654793040,dummy1.jpg,1654793174.8346598,346.32412543825194,379.46823104017176,194.80732055901672,213.45087996009661
1654793040,dummy1.jpg,1654793174.9043057,351.92011280182487,387.7771723228552,197.9550634510265,218.12465943160606
1654793040,dummy1.jpg,1654793174.9133043,351.92011280182487,387.7771723228552,197.9550634510265,218.12465943160606
1654793040,dummy1.jpg,1654793174.9233472,351.92011280182487,387.7771723228552,197.9550634510265,218.12465943160606
1654793040,dummy1.jpg,1654793175.002117,301.23925352706647,376.62619479737623,169.4470801089749,211.85223457352413
1654793040,dummy1.jpg,1654793175.00966,301.23925352706647,376.62619479737623,169.4470801089749,211.85223457352413
1654793040,dummy1.jpg,1654793175.0163999,301.23925352706647,376.62619479737623,169.4470801089749,211.85223457352413
1654793040,dummy1.jpg,1654793175.0974708,293.47977077707765,385.4122055332714,165.08237106210618,216.79436561246516
1654793040,dummy1.jpg,1654793175.103471,293.47977077707765,385.4122055332714,165.08237106210618,216.79436561246516
1654793040,dummy1.jpg,1654793175.1763127,336.5143628754595,405.70643243349923,189.28932911744596,228.20986824384332
1654793040,dummy1.jpg,1654793175.1863146,336.5143628754595,405.70643243349923,189.28932911744596,228.20986824384332
1654793040,dummy1.jpg,1654793175.1933541,336.5143628754595,405.70643243349923,189.28932911744596,228.20986824384332
1654793040,dummy1.jpg,1654793175.272618,336.4455745250634,403.3966080669975,189.25063567034817,226.9105920376861
1654793040,dummy1.jpg,1654793175.279619,336.4455745250634,403.3966080669975,189.25063567034817,226.9105920376861
1654793040,dummy1.jpg,1654793175.2866187,336.4455745250634,403.3966080669975,189.25063567034817,226.9105920376861
1654793040,dummy1.jpg,1654793175.370945,317.205363993824,404.3692836295477,178.428017246526,227.45772204162057
1654793040,dummy1.jpg,1654793175.3799438,317.205363993824,404.3692836295477,178.428017246526,227.45772204162057
1654793040,dummy1.jpg,1654793175.449434,295.20657883761305,393.1180008101155,166.05370059615734,221.12887545568998
1654793040,dummy1.jpg,1654793175.457817,295.20657883761305,393.1180008101155,166.05370059615734,221.12887545568998
1654793040,dummy1.jpg,1654793175.4651544,295.20657883761305,393.1180008101155,166.05370059615734,221.12887545568998
1654793040,dummy1.jpg,1654793175.5456746,279.0513623212282,388.6631594063142,156.96639130569088,218.62302716605174
1654793040,dummy1.jpg,1654793175.5553164,279.0513623212282,388.6631594063142,156.96639130569088,218.62302716605174
1654793040,dummy1.jpg,1654793175.561304,279.0513623212282,388.6631594063142,156.96639130569088,218.62302716605174
1654793040,dummy1.jpg,1654793175.62659,279.2704946051017,387.9129787649176,157.0896532153697,218.20105055526616
1654793040,dummy1.jpg,1654793175.6349132,279.2704946051017,387.9129787649176,157.0896532153697,218.20105055526616
1654793040,dummy1.jpg,1654793175.720959,305.71097404674583,401.56991750160023,171.96242290129453,225.88307859465013
1654793040,dummy1.jpg,1654793175.7295256,305.71097404674583,401.56991750160023,171.96242290129453,225.88307859465013
1654793040,dummy1.jpg,1654793175.7375548,305.71097404674583,401.56991750160023,171.96242290129453,225.88307859465013
1654793040,dummy1.jpg,1654793175.8182552,310.78115577708377,403.12472609233873,174.81440012460962,226.75765842694054
1654793040,dummy1.jpg,1654793175.8246062,310.78115577708377,403.12472609233873,174.81440012460962,226.75765842694054
1654793040,dummy1.jpg,1654793175.832643,310.78115577708377,403.12472609233873,174.81440012460962,226.75765842694054
1654793040,dummy1.jpg,1654793175.89857,335.5513522782967,411.2453553819141,188.7476356565419,231.3255124023267
