Part,Picture,time,xraw,yraw,x,y
1654800284,dummy1.jpg,1654800421.8078883,392.6267876284546,461.53809160359106,220.85256804100572,259.61517652701997
1654800284,dummy1.jpg,1654800421.8317869,392.6267876284546,461.53809160359106,220.85256804100572,259.61517652701997
1654800284,dummy1.jpg,1654800421.8387878,392.6267876284546,461.53809160359106,220.85256804100572,259.61517652701997
1654800284,dummy1.jpg,1654800421.854859,401.41667303510985,440.91618065654075,225.7968785822493,248.01535161930417
1654800284,dummy1.jpg,1654800421.863888,401.41667303510985,440.91618065654075,225.7968785822493,248.01535161930417
1654800284,dummy1.jpg,1654800421.9326477,483.55168494403915,426.0778636752493,271.997822781022,239.66879831732774
1654800284,dummy1.jpg,1654800421.9406476,483.55168494403915,426.0778636752493,271.997822781022,239.66879831732774
1654800284,dummy1.jpg,1654800421.9476485,483.55168494403915,426.0778636752493,271.997822781022,239.66879831732774
1654800284,dummy1.jpg,1654800422.011308,637.8686062150009,453.855619568606,358.801090995938,255.29378600734088
1654800284,dummy1.jpg,1654800422.019064,637.8686062150009,453.855619568606,358.801090995938,255.29378600734088
1654800284,dummy1.jpg,1654800422.0903032,625.1814206736308,451.73435357367,351.6645491289173,254.10057388518936
1654800284,dummy1.jpg,1654800422.1003036,625.1814206736308,451.73435357367,351.6645491289173,254.10057388518936
1654800284,dummy1.jpg,1654800422.1726656,658.2427898519672,411.71531040933587,370.2615692917316,231.58986210525143
1654800284,dummy1.jpg,1654800422.180678,658.2427898519672,411.71531040933587,370.2615692917316,231.58986210525143
1654800284,dummy1.jpg,1654800422.1896923,658.2427898519672,411.71531040933587,370.2615692917316,231.58986210525143
1654800284,dummy1.jpg,1654800422.25119,628.4619888052221,308.0734167328774,353.5098687029374,173.29129691224352
1654800284,dummy1.jpg,1654800422.2602012,628.4619888052221,308.0734167328774,353.5098687029374,173.29129691224352
1654800284,dummy1.jpg,1654800422.331719,578.9268150149328,315.9883016631702,325.6463334458997,177.74341968553324
1654800284,dummy1.jpg,1654800422.3407202,578.9268150149328,315.9883016631702,325.6463334458997,177.74341968553324
1654800284,dummy1.jpg,1654800422.3487198,578.9268150149328,315.9883016631702,325.6463334458997,177.74341968553324
1654800284,dummy1.jpg,1654800422.4116287,597.0786489890561,268.57006947350055,335.85674005634405,151.07066407884406
1654800284,dummy1.jpg,1654800422.421629,597.0786489890561,268.57006947350055,335.85674005634405,151.07066407884406
1654800284,dummy1.jpg,1654800422.4913318,607.4210507152475,267.78787191039737,341.6743410273267,150.63067794959852
1654800284,dummy1.jpg,1654800422.4990413,607.4210507152475,267.78787191039737,341.6743410273267,150.63067794959852
1654800284,dummy1.jpg,1654800422.5726519,611.6691639997098,261.63712318440776,344.06390474983675,147.17088179122936
1654800284,dummy1.jpg,1654800422.5786521,611.6691639997098,261.63712318440776,344.06390474983675,147.17088179122936
1654800284,dummy1.jpg,1654800422.5866528,611.6691639997098,261.63712318440776,344.06390474983675,147.17088179122936
1654800284,dummy1.jpg,1654800422.6506815,660.6527488974189,261.4275790441352,371.6171712547981,147.05301321232605
1654800284,dummy1.jpg,1654800422.6596825,660.6527488974189,261.4275790441352,371.6171712547981,147.05301321232605
1654800284,dummy1.jpg,1654800422.7313256,670.7223261981453,261.3625819357703,377.28130848645674,147.0164523388708
1654800284,dummy1.jpg,1654800422.7423441,670.7223261981453,261.3625819357703,377.28130848645674,147.0164523388708
1654800284,dummy1.jpg,1654800422.7503598,670.7223261981453,261.3625819357703,377.28130848645674,147.0164523388708
1654800284,dummy1.jpg,1654800422.8126268,623.2628345930498,255.15004555937503,350.5853444585905,143.52190062714845
1654800284,dummy1.jpg,1654800422.8206272,623.2628345930498,255.15004555937503,350.5853444585905,143.52190062714845
1654800284,dummy1.jpg,1654800422.891321,609.4062539574679,255.23001591321463,342.7910178510757,143.56688395118323
1654800284,dummy1.jpg,1654800422.90144,609.4062539574679,255.23001591321463,342.7910178510757,143.56688395118323
1654800284,dummy1.jpg,1654800422.9726737,597.1567718585793,253.1716180583726,335.90068417045086,142.40903515783458
1654800284,dummy1.jpg,1654800422.9816742,597.1567718585793,253.1716180583726,335.90068417045086,142.40903515783458
1654800284,dummy1.jpg,1654800422.9936876,597.1567718585793,253.1716180583726,335.90068417045086,142.40903515783458
1654800284,dummy1.jpg,1654800423.0521011,588.9065775556373,253.74330590222235,331.259949875046,142.73060957000007
1654800284,dummy1.jpg,1654800423.0601158,588.9065775556373,253.74330590222235,331.259949875046,142.73060957000007
1654800284,dummy1.jpg,1654800423.1315966,623.5537954873998,260.64232902962794,350.7490099616624,146.61131007916572
1654800284,dummy1.jpg,1654800423.1408968,623.5537954873998,260.64232902962794,350.7490099616624,146.61131007916572
1654800284,dummy1.jpg,1654800423.1479297,623.5537954873998,260.64232902962794,350.7490099616624,146.61131007916572
1654800284,dummy1.jpg,1654800423.211256,598.8651973485921,268.11505404484524,336.86167350858307,150.81471790022545
1654800284,dummy1.jpg,1654800423.2192824,598.8651973485921,268.11505404484524,336.86167350858307,150.81471790022545
1654800284,dummy1.jpg,1654800423.2908983,532.9245554482259,682.0007285115189,299.77006243962705,383.6254097877294
1654800284,dummy1.jpg,1654800423.300899,532.9245554482259,682.0007285115189,299.77006243962705,383.6254097877294
1654800284,dummy1.jpg,1654800423.3728073,563.8722908601358,973.3800617280413,317.17816360882637,547.5262847220232
1654800284,dummy1.jpg,1654800423.3818212,563.8722908601358,973.3800617280413,317.17816360882637,547.5262847220232
1654800284,dummy1.jpg,1654800423.3898332,563.8722908601358,973.3800617280413,317.17816360882637,547.5262847220232
1654800284,dummy1.jpg,1654800423.4525397,511.1449687826225,401.1751021073396,287.51904494022517,225.66099493537854
1654800284,dummy1.jpg,1654800423.4605417,511.1449687826225,401.1751021073396,287.51904494022517,225.66099493537854
1654800284,dummy1.jpg,1654800423.531294,523.2882206190861,312.57881467716834,294.34962409823595,175.8255832559072
1654800284,dummy1.jpg,1654800423.5381408,523.2882206190861,312.57881467716834,294.34962409823595,175.8255832559072
1654800284,dummy1.jpg,1654800423.5451417,523.2882206190861,312.57881467716834,294.34962409823595,175.8255832559072
