Exp,Part,Stim,time,x,y,x_pro,y_pro
UV22MS,1664302239,18.jpg,1664302278.722095,244.63266522835875,230.56870941971204,0.20386055435696562,0.19214059118309337
UV22MS,1664302239,18.jpg,1664302278.7524211,277.23943761621786,213.10901957336262,0.23103286468018155,0.17759084964446883
UV22MS,1664302239,18.jpg,1664302278.7594469,277.23943761621786,213.10901957336262,0.23103286468018155,0.17759084964446883
UV22MS,1664302239,18.jpg,1664302278.8005934,282.4319491934957,225.2421335017345,0.23535995766124643,0.18770177791811207
UV22MS,1664302239,18.jpg,1664302278.8647137,319.55480313041755,256.901093877608,0.266295669275348,0.21408424489800665
UV22MS,1664302239,18.jpg,1664302278.8737183,319.55480313041755,256.901093877608,0.266295669275348,0.21408424489800665
UV22MS,1664302239,18.jpg,1664302278.9271526,380.12913434170673,217.92838322235417,0.31677427861808893,0.18160698601862849
UV22MS,1664302239,18.jpg,1664302278.9351826,380.12913434170673,217.92838322235417,0.31677427861808893,0.18160698601862849
UV22MS,1664302239,18.jpg,1664302278.9935691,380.3725780165258,234.4514844934833,0.31697714834710483,0.19537623707790275
UV22MS,1664302239,18.jpg,1664302279.0005448,380.3725780165258,234.4514844934833,0.31697714834710483,0.19537623707790275
UV22MS,1664302239,18.jpg,1664302279.0410354,377.18601678306237,213.45895508518464,0.31432168065255195,0.1778824625709872
UV22MS,1664302239,18.jpg,1664302279.1058183,379.76711891279086,232.68363350959442,0.3164725990939924,0.19390302792466202
UV22MS,1664302239,18.jpg,1664302279.111849,379.76711891279086,232.68363350959442,0.3164725990939924,0.19390302792466202
UV22MS,1664302239,18.jpg,1664302279.170308,358.3176226763384,208.2786544491276,0.29859801889694865,0.173565545374273
UV22MS,1664302239,18.jpg,1664302279.1803057,358.3176226763384,208.2786544491276,0.29859801889694865,0.173565545374273
UV22MS,1664302239,18.jpg,1664302279.2397995,340.4073480013833,155.53625121094302,0.28367279000115275,0.12961354267578584
UV22MS,1664302239,18.jpg,1664302279.2527678,340.4073480013833,155.53625121094302,0.28367279000115275,0.12961354267578584
UV22MS,1664302239,18.jpg,1664302279.2810848,323.4834401476935,152.32209206837524,0.26956953345641127,0.12693507672364604
UV22MS,1664302239,18.jpg,1664302279.2890372,323.4834401476935,152.32209206837524,0.26956953345641127,0.12693507672364604
UV22MS,1664302239,18.jpg,1664302279.3467324,327.35742024240795,176.18638375975968,0.27279785020200664,0.1468219864664664
UV22MS,1664302239,18.jpg,1664302279.409122,320.50649792563866,145.1854065734086,0.26708874827136553,0.12098783881117385
UV22MS,1664302239,18.jpg,1664302279.416121,320.50649792563866,145.1854065734086,0.26708874827136553,0.12098783881117385
UV22MS,1664302239,18.jpg,1664302279.4745471,335.3903864828715,159.90726589215234,0.2794919887357263,0.13325605491012696
UV22MS,1664302239,18.jpg,1664302279.4846323,335.3903864828715,159.90726589215234,0.2794919887357263,0.13325605491012696
UV22MS,1664302239,18.jpg,1664302279.5207767,333.7240255964723,160.2659901140545,0.27810335466372693,0.13355499176171207
UV22MS,1664302239,18.jpg,1664302279.5267818,333.7240255964723,160.2659901140545,0.27810335466372693,0.13355499176171207
UV22MS,1664302239,18.jpg,1664302279.5853913,330.49561079118115,151.8855461163589,0.275413008992651,0.12657128843029908
UV22MS,1664302239,18.jpg,1664302279.5923917,330.49561079118115,151.8855461163589,0.275413008992651,0.12657128843029908
UV22MS,1664302239,18.jpg,1664302279.6569161,337.76850160557916,170.89288685119016,0.28147375133798264,0.14241073904265847
UV22MS,1664302239,18.jpg,1664302279.6769385,337.76850160557916,170.89288685119016,0.28147375133798264,0.14241073904265847
UV22MS,1664302239,18.jpg,1664302279.6969533,332.3352519263043,152.58804323794328,0.27694604327192024,0.12715670269828608
UV22MS,1664302239,18.jpg,1664302279.7675087,343.9283176343031,147.429694492966,0.2866069313619192,0.12285807874413834
UV22MS,1664302239,18.jpg,1664302279.7825322,343.9283176343031,147.429694492966,0.2866069313619192,0.12285807874413834
UV22MS,1664302239,18.jpg,1664302279.8270466,326.1947973929381,164.78500507683515,0.2718289978274484,0.1373208375640293
UV22MS,1664302239,18.jpg,1664302279.8330467,326.1947973929381,164.78500507683515,0.2718289978274484,0.1373208375640293
UV22MS,1664302239,18.jpg,1664302279.8896725,275.5476546535724,180.9713982785808,0.22962304554464366,0.150809498565484
UV22MS,1664302239,18.jpg,1664302279.896705,275.5476546535724,180.9713982785808,0.22962304554464366,0.150809498565484
UV22MS,1664302239,18.jpg,1664302279.9370096,277.9257270750147,170.40155233959518,0.23160477256251227,0.14200129361632932
UV22MS,1664302239,18.jpg,1664302280.0014913,286.83170374913857,167.9328987875407,0.2390264197909488,0.13994408232295058
UV22MS,1664302239,18.jpg,1664302280.0084934,286.83170374913857,167.9328987875407,0.2390264197909488,0.13994408232295058
UV22MS,1664302239,18.jpg,1664302280.0658786,287.2864595328614,175.30590431727813,0.23940538294405114,0.14608825359773178
UV22MS,1664302239,18.jpg,1664302280.07185,287.2864595328614,175.30590431727813,0.23940538294405114,0.14608825359773178
UV22MS,1664302239,18.jpg,1664302280.1294541,286.4522824026077,164.5075680290583,0.23871023533550642,0.13708964002421525
UV22MS,1664302239,18.jpg,1664302280.137434,286.4522824026077,164.5075680290583,0.23871023533550642,0.13708964002421525
UV22MS,1664302239,18.jpg,1664302280.1768315,294.8840683306118,177.40247416633423,0.24573672360884316,0.14783539513861185
UV22MS,1664302239,18.jpg,1664302280.2414541,297.49941957233636,184.74577370554834,0.24791618297694698,0.15395481142129028
UV22MS,1664302239,18.jpg,1664302280.2484603,297.49941957233636,184.74577370554834,0.24791618297694698,0.15395481142129028
UV22MS,1664302239,18.jpg,1664302280.3070316,304.8377973864875,170.1505954058543,0.25403149782207296,0.14179216283821192
UV22MS,1664302239,18.jpg,1664302280.3140328,304.8377973864875,170.1505954058543,0.25403149782207296,0.14179216283821192
UV22MS,1664302239,18.jpg,1664302280.36951,333.66051355896013,161.8958706629573,0.2780504279658001,0.1349132255524644
UV22MS,1664302239,18.jpg,1664302280.3765037,333.66051355896013,161.8958706629573,0.2780504279658001,0.1349132255524644
UV22MS,1664302239,18.jpg,1664302280.416798,345.07673500836347,155.20230712661174,0.28756394584030287,0.12933525593884312
UV22MS,1664302239,18.jpg,1664302280.426798,345.07673500836347,155.20230712661174,0.28756394584030287,0.12933525593884312
UV22MS,1664302239,18.jpg,1664302280.4801817,344.21954846000654,160.9313827987027,0.2868496237166721,0.1341094856655856
UV22MS,1664302239,18.jpg,1664302280.5468132,336.18895379250944,150.26694155707577,0.28015746149375786,0.12522245129756315
UV22MS,1664302239,18.jpg,1664302280.5537906,336.18895379250944,150.26694155707577,0.28015746149375786,0.12522245129756315
UV22MS,1664302239,18.jpg,1664302280.5930939,321.8216852835435,157.33072413013218,0.26818473773628626,0.13110893677511015
