Part,Obs,time,x,y,Picture
1646822027.1793284,10,1646822044.9623034,433.0668918915326,711.2601464372963,S,c,r,e,e,n,s,h,o,t, ,2,0,2,1,-,1,2,-,1,6, ,0,9,2,3,5,5,.,p,n,g
1646822027.1793284,11,1646822045.0034227,433.0668918915326,711.2601464372963,S,c,r,e,e,n,s,h,o,t, ,2,0,2,1,-,1,2,-,1,6, ,0,9,2,3,5,5,.,p,n,g
1646822027.1793284,12,1646822045.0434084,459.48073347268837,691.9429188986417,S,c,r,e,e,n,s,h,o,t, ,2,0,2,1,-,1,2,-,1,6, ,0,9,2,3,5,5,.,p,n,g
1646822027.1793284,13,1646822045.0824323,457.7936421278937,678.7586147750537,S,c,r,e,e,n,s,h,o,t, ,2,0,2,1,-,1,2,-,1,6, ,0,9,2,3,5,5,.,p,n,g
1646822027.1793284,14,1646822045.148271,857.6093569225068,565.5732695766626,S,c,r,e,e,n,s,h,o,t, ,2,0,2,1,-,1,2,-,1,6, ,0,9,2,3,5,5,.,p,n,g
1646822027.1793284,15,1646822045.2014034,1166.6217698877063,550.8393955414556,S,c,r,e,e,n,s,h,o,t, ,2,0,2,1,-,1,2,-,1,6, ,0,9,2,3,5,5,.,p,n,g
1646822027.1793284,16,1646822045.2412994,1166.6217698877063,550.8393955414556,S,c,r,e,e,n,s,h,o,t, ,2,0,2,1,-,1,2,-,1,6, ,0,9,2,3,5,5,.,p,n,g
1646822027.1793284,17,1646822045.2821877,1184.1253383818566,520.3393415338448,S,c,r,e,e,n,s,h,o,t, ,2,0,2,1,-,1,2,-,1,6, ,0,9,2,3,5,5,.,p,n,g
1646822027.1793284,18,1646822045.323081,1207.587093865397,533.882438117832,S,c,r,e,e,n,s,h,o,t, ,2,0,2,1,-,1,2,-,1,6, ,0,9,2,3,5,5,.,p,n,g
1646822027.1793284,19,1646822045.3763983,1277.3312677818376,366.1472360218813,S,c,r,e,e,n,s,h,o,t, ,2,0,2,1,-,1,2,-,1,6, ,0,9,2,3,5,5,.,p,n,g
1646822027.1793284,20,1646822045.4162962,1277.3312677818376,366.1472360218813,S,c,r,e,e,n,s,h,o,t, ,2,0,2,1,-,1,2,-,1,6, ,0,9,2,3,5,5,.,p,n,g
1646822027.1793284,21,1646822045.4571867,1056.1923000872066,-178.42451957359117,S,c,r,e,e,n,s,h,o,t, ,2,0,2,1,-,1,2,-,1,6, ,0,9,2,3,5,5,.,p,n,g
1646822027.1793284,22,1646822045.5056624,941.5453629138447,-261.9755481094244,S,c,r,e,e,n,s,h,o,t, ,2,0,2,1,-,1,2,-,1,6, ,0,9,2,3,5,5,.,p,n,g
1646822027.1793284,23,1646822045.5528004,970.0028116024259,-262.6674183493774,S,c,r,e,e,n,s,h,o,t, ,2,0,2,1,-,1,2,-,1,6, ,0,9,2,3,5,5,.,p,n,g
1646822027.1793284,24,1646822045.6170995,909.8616571266812,-273.23741874645793,S,c,r,e,e,n,s,h,o,t, ,2,0,2,1,-,1,2,-,1,6, ,0,9,2,3,5,5,.,p,n,g
1646822027.1793284,25,1646822045.6619794,909.8616571266812,-273.23741874645793,S,c,r,e,e,n,s,h,o,t, ,2,0,2,1,-,1,2,-,1,6, ,0,9,2,3,5,5,.,p,n,g
1646822027.1793284,26,1646822045.699968,938.5122757133231,-76.96745409221194,S,c,r,e,e,n,s,h,o,t, ,2,0,2,1,-,1,2,-,1,6, ,0,9,2,3,5,5,.,p,n,g
1646822027.1793284,27,1646822045.750292,982.6441951412089,-42.20646233990783,S,c,r,e,e,n,s,h,o,t, ,2,0,2,1,-,1,2,-,1,6, ,0,9,2,3,5,5,.,p,n,g
1646822027.1793284,28,1646822045.8031535,995.153577143561,-38.95236140559268,S,c,r,e,e,n,s,h,o,t, ,2,0,2,1,-,1,2,-,1,6, ,0,9,2,3,5,5,.,p,n,g
1646822027.1793284,29,1646822045.8565986,891.5251188286566,-128.9757746711971,S,c,r,e,e,n,s,h,o,t, ,2,0,2,1,-,1,2,-,1,6, ,0,9,2,3,5,5,.,p,n,g
1646822027.1793284,30,1646822045.9213924,893.8351070390399,-111.13112100755211,S,c,r,e,e,n,s,h,o,t, ,2,0,2,1,-,1,2,-,1,6, ,0,9,2,3,5,5,.,p,n,g
1646822027.1793284,31,1646822045.984804,930.7329839297727,-94.45068134868143,S,c,r,e,e,n,s,h,o,t, ,2,0,2,1,-,1,2,-,1,6, ,0,9,2,3,5,5,.,p,n,g
1646822027.1793284,32,1646822046.0327828,949.7464220311922,-114.20277789490001,S,c,r,e,e,n,s,h,o,t, ,2,0,2,1,-,1,2,-,1,6, ,0,9,2,3,5,5,.,p,n,g
1646822027.1793284,33,1646822046.0966122,1277.6670113586715,-125.74512394930025,S,c,r,e,e,n,s,h,o,t, ,2,0,2,1,-,1,2,-,1,6, ,0,9,2,3,5,5,.,p,n,g
1646822027.1793284,34,1646822046.1365578,1277.6670113586715,-125.74512394930025,S,c,r,e,e,n,s,h,o,t, ,2,0,2,1,-,1,2,-,1,6, ,0,9,2,3,5,5,.,p,n,g
