40.173321037715645,140.54758620689654,148.91405469678955,-8.366468489893009
77.4364204569108,141.18421444157906,149.28369867089864,-8.099484229319586
857.0552569853729,128.39366228177417,161.34735194875054,-32.95368966697637
202.98072111459308,140.19004151517495,150.81021505376344,-10.620173538588489
146.23906799991005,141.45410136877604,148.68210672485617,-7.228005356080132
748.1356464737478,128.34845504891052,160.42924796853166,-32.08079291962113
498.4190607156606,132.70259919461574,155.46360892168371,-22.76100972706797
172.59698363131503,140.4495369643698,150.03088071059398,-9.581343746224178
107.88787428930702,142.6079429250892,148.21923900118907,-5.611296076099876
303.54228816483464,137.19201877934273,152.52491718807508,-15.332898408732348
526.9116922644292,132.53641327854672,157.31741998269896,-24.781006704152247
99.44820637379081,142.9511100796782,149.08379416282642,-6.132684083148234
999.8878837222893,126.81076388888889,163.9566695601852,-37.145905671296305
261.3603201266451,140.82429540238778,151.62480798771122,-10.800512585323446
200.3265696485218,143.65705734089477,150.13437303087588,-6.477315689981111
878.0746688366391,128.3700741227247,161.88736160630512,-33.51728748358042
108.30794585335724,144.90691378592254,148.24316257115092,-3.3362487852283778
856.3110734166319,130.1812227637245,162.14764464925756,-31.966421885533066
798.4157549692832,131.604960306889,160.5492034738132,-28.944243166924196
142.71760323618076,145.41177355086083,148.26840193102075,-2.8566283801599184
233.80039097927764,141.4184544992374,150.73567047777695,-9.317215978539537
593.2436268165087,134.3008796331103,156.21320858010253,-21.912328946992233
529.0578460092368,136.98545679585365,155.65404505888378,-18.66858826303013
223.51135936438803,144.29864096861874,149.53397129186604,-5.235330323247297
424.9562897653539,138.81933689196302,154.16480863982483,-15.345471747861808
163.816948488839,145.33937634071052,149.75035711503,-4.4109807743194835
410.9348610232403,139.8205822438823,153.1948540706605,-13.374271826778198
510.5055905160368,137.16719865500355,155.7241095625242,-18.55691090752066
120.05398626791496,146.00732485742688,149.29060073241047,-3.2832758749835875
6.077342563680088,149.66026944585664,147.1120617854168,2.5482076604398287
883.1520575203532,131.39093810495476,161.8504012674337,-30.459463162478954
492.2198023711493,137.76401421291317,155.0193169417938,-17.255302728880622
712.3704516303025,134.4407219115404,159.65997829433886,-25.21925638279845
488.091399231572,138.92225897920605,155.0115259399286,-16.08926696072254
357.1317615747426,143.1312302675845,152.49637699912012,-9.365146731535617
363.3533368024071,142.05013020833334,152.520809220679,-10.47067901234567
801.4106950466232,134.60747312232164,160.58373562932366,-25.97626250700202
631.5386843528395,138.52779706407458,157.059512001587,-18.53171493751242
