265.72930450465384,122.88459526008002,141.27628900690226,-18.39169374682224
472.18002453403176,128.42501790403438,137.7251463839215,-9.300128479887121
244.34557546589656,124.62953164805016,141.95769995240894,-17.328168304358783
171.00730954524713,123.322848459732,143.30017452006982,-19.977326060337816
564.0809861740349,131.0680356506239,141.84539007092198,-10.777354420298082
144.05171291613908,124.28979664964615,145.93794977455283,-21.648153124906685
322.44478412100835,131.1461646469888,143.19388907542506,-12.047724428436254
77.14647653526612,124.9051795731041,147.33260875865867,-22.42742918555456
562.2914388210553,135.03582760975218,140.26633634353607,-5.230508733783893
62.39535428494527,125.3209923077997,147.58034995139565,-22.259357643595948
414.7518574398191,130.6578408970135,141.8054920820491,-11.147651185035613
720.8305101091765,136.43496369674114,137.2960766763631,-0.8611129796219643
525.1915039127382,133.31296593135383,139.89138387149856,-6.578417940144732
375.08093824106214,133.87893931667517,141.22656000927455,-7.347620692599378
158.03038545206743,126.12587932900433,144.26681919117152,-18.140939862167187
647.1495296708193,137.74058363982925,139.2761282182072,-1.5355445783779373
90.31745714231114,124.68132807363577,147.08765285996054,-22.406324786324774
262.91102688603496,129.2409090909091,146.82189623847654,-17.58098714756744
331.2093015081845,133.45041632653061,146.94844081632652,-13.49802448979591
760.6259818446244,142.4236477819793,138.8735632183908,3.5500845635884843
384.33548102822084,132.76481888481888,146.29087347837347,-13.52605459355459
